Theta, Alpha, Low_beta, High_beta, Gamma, Channel
3.36289528,6.98306332,6.199782035,4.019814736,2.811777303,IED_AF3
4.500721868,8.945794425,4.791760449,3.205897072,2.746770125,IED_AF4
5.59584807,2.810166746,2.439329113,1.344075139,1.482873974,IED_T7
2.17621736,6.022322451,4.952482298,2.666981574,2.263519446,IED_T8
0.391939266,0.486924568,0.374067049,0.303064117,0.404095997,IED_O1
4.25850461,6.6325327,4.360246768,2.89106363,2.670629934,IED_AF3
5.923319646,7.005194951,4.560087771,1.910256143,2.432451056,IED_AF4
3.288770003,2.290540676,2.100101285,1.485848403,1.25358078,IED_T7
4.273643151,4.192699453,4.014053801,2.482852196,1.668880963,IED_T8
0.390561997,0.524491896,0.575887016,0.409237254,0.325895701,IED_O1
2.098923558,2.393096069,3.065815651,3.577296665,4.241704989,IED_AF3
4.116217871,2.513118417,2.99922992,3.392687314,3.296559057,IED_AF4
2.818813102,3.35603344,1.747129382,1.288134481,1.933883957,IED_T7
2.693009756,2.187168192,2.372132874,3.303927056,2.708033582,IED_T8
0.297212714,0.373777742,0.570588276,0.422433397,0.300102339,IED_O1
3.691066304,4.473422414,5.889218814,6.520029856,4.45824131,IED_AF3
3.96617203,5.38852732,5.457556165,6.957436869,3.719871514,IED_AF4
2.941565053,4.229529559,1.58159368,1.66353694,2.173404613,IED_T7
2.779250293,4.040210819,2.946507428,5.471587169,3.187602086,IED_T8
0.544660063,0.294991644,0.396360489,0.239759946,0.334041537,IED_O1
8.168696775,7.113222233,9.69808423,8.401485098,3.082076544,IED_AF3
8.005694754,7.68417265,6.452983958,7.802434549,3.012290921,IED_AF4
3.127252395,2.436939936,1.336314203,2.665903761,1.667072734,IED_T7
2.237651882,4.167575007,2.724207911,5.214851671,2.97867542,IED_T8
0.81382524,0.270031228,0.458988242,0.379337114,0.318235718,IED_O1
16.29290371,5.789487255,10.92911113,8.573789763,4.279562623,IED_AF3
12.81725387,6.513881836,6.68266203,6.689961443,3.707173865,IED_AF4
9.340155523,2.994009401,2.703370686,3.024230872,1.868504629,IED_T7
2.397774536,3.303292145,3.542476741,6.394699225,4.264343557,IED_T8
1.297151488,0.618247086,0.683344485,0.598302591,0.264905733,IED_O1
13.96360373,5.891925273,12.7718181,6.717002314,6.213126089,IED_AF3
9.204144134,6.462656162,9.595651184,5.960961424,5.170800584,IED_AF4
18.29284624,5.1793085,3.944754284,2.460408473,2.638499575,IED_T7
3.289316581,3.324302524,6.025529538,5.866643727,5.381499464,IED_T8
2.053953307,0.910454905,0.748207809,0.352302604,0.234078415,IED_O1
7.115570886,4.87805024,12.59352835,5.174506669,4.712415207,IED_AF3
4.741223013,8.907574723,6.865090431,7.3573862,4.002311823,IED_AF4
11.0318042,5.195071924,2.692503048,1.690654203,1.966211478,IED_T7
2.325339517,4.467455952,3.480793279,3.961802342,2.936718073,IED_T8
1.482944222,0.555831877,0.270841779,0.324185681,0.244091395,IED_O1
5.455498801,9.34107141,10.80877388,8.702029515,8.547208593,IED_AF3
3.857123906,9.625233898,2.879433587,5.209359706,4.930220567,IED_AF4
4.103846935,3.970272037,3.928300995,1.615110389,1.874778366,IED_T7
1.775325949,5.863114035,1.202761894,1.803407791,2.156921381,IED_T8
0.613303566,0.562665128,0.261079032,0.490357479,0.237740932,IED_O1
5.724045321,15.19913873,15.58096908,19.43931562,11.79196992,IED_AF3
3.862876781,13.14626992,7.355435005,6.485831549,5.612495406,IED_AF4
5.183002548,2.642657627,2.492875877,1.972815796,2.09505548,IED_T7
2.03395467,11.78448576,5.454397659,2.602284355,2.874590106,IED_T8
0.393622832,0.689738216,0.350113765,0.489036174,0.306966898,IED_O1
4.407468759,10.24403715,9.496417532,20.56246305,7.440331581,IED_AF3
3.14350506,11.92172405,7.340347693,6.795530881,3.229362309,IED_AF4
3.695082151,1.635373754,2.275432826,2.455273597,1.599973517,IED_T7
2.148132352,9.524328804,6.290381313,4.218402619,2.394114185,IED_T8
0.448461949,0.530144016,0.374746601,0.423078078,0.422067673,IED_O1
4.596168644,4.936595327,5.335590029,13.87515782,5.242149109,IED_AF3
3.595514001,6.742086766,4.570622244,5.928223301,4.023340943,IED_AF4
2.780791443,1.768907433,3.044261334,2.706274192,1.906971951,IED_T7
1.428933837,3.899412846,2.608782908,4.256690946,2.461451144,IED_T8
0.508099498,0.469838663,0.629268887,0.668219216,0.475817046,IED_O1
2.451302245,4.099773155,7.498156146,7.691351661,4.256921606,IED_AF3
2.82018048,4.185597004,4.963627061,5.904231986,3.105458645,IED_AF4
1.583903317,3.296144517,3.597868918,2.656549485,1.552526296,IED_T7
1.668705172,2.930726109,3.102592018,5.120953575,1.923115241,IED_T8
0.36432653,0.327114469,0.527363177,0.441713306,0.399327544,IED_O1
2.114448557,6.051390105,7.422788148,5.788805204,3.71312249,IED_AF3
3.231999714,5.003591502,6.595723775,4.314626176,2.156935994,IED_AF4
0.84636253,4.567487769,4.868244716,1.798802223,1.00787317,IED_T7
1.449976745,4.755573006,3.837342223,4.385310377,2.092775733,IED_T8
0.266351931,0.250708196,0.696087946,0.393650125,0.347629852,IED_O1
3.971160208,6.316091861,9.646329539,5.766459444,3.443128702,IED_AF3
5.027393576,6.404882863,8.761328571,3.281907281,2.214391045,IED_AF4
0.86697638,3.487456669,5.306963082,1.889030874,1.441597945,IED_T7
1.247420903,5.176819929,6.344698823,5.437935354,2.48916207,IED_T8
0.247792784,0.278433494,0.719116651,0.443373898,0.286355518,IED_O1
11.26610177,3.268010312,9.59810924,5.884260023,4.577423139,IED_AF3
15.72869252,3.433063283,7.471808247,3.344641608,3.488438177,IED_AF4
0.791277332,1.313595252,3.056133441,2.075328289,2.200553921,IED_T7
1.875280089,2.792288427,6.323314875,5.123685076,3.189689517,IED_T8
0.314453118,0.340886481,0.32697697,0.443298772,0.387123703,IED_O1
10.20683442,4.861133114,12.97191414,2.78583688,4.213067988,IED_AF3
14.57636317,6.056744143,7.85880038,2.507357633,3.553899498,IED_AF4
1.320754836,0.96639425,2.004218697,1.480559689,2.231530591,IED_T7
2.999049828,4.219645234,6.431612302,3.218567415,3.570398167,IED_T8
0.179553447,0.641559599,0.340766389,0.387566398,0.431620434,IED_O1
9.02905415,12.39835035,14.9944879,2.591249397,3.472063595,IED_AF3
13.03360551,12.33361427,6.356971881,2.434606165,3.634931187,IED_AF4
1.463046509,1.777925037,2.176055736,1.534278124,2.129413296,IED_T7
1.942728359,3.754912513,3.83283977,2.309833215,3.788746018,IED_T8
0.146571365,1.19137108,0.623159271,0.301447761,0.472276408,IED_O1
9.832350464,9.916516156,9.753252052,3.461858276,2.887402017,IED_AF3
12.76626165,7.62036223,3.722719246,2.764408278,2.562653215,IED_AF4
0.831482638,1.764824567,2.148934463,1.860447589,1.458881513,IED_T7
1.462709616,1.753153337,2.213203609,2.185248159,2.914989731,IED_T8
0.25405019,1.06174529,0.532014825,0.330350022,0.440333746,IED_O1
2.930280617,6.356681518,5.380953031,4.673599921,3.779742706,IED_AF3
2.508247139,6.123059667,3.374976657,3.963399575,2.695957889,IED_AF4
0.860137141,2.382884688,0.938709456,2.020073717,1.251731046,IED_T7
1.287932122,4.489049643,1.648942084,2.650892909,3.254134724,IED_T8
0.621555164,0.71798841,0.358521993,0.422108916,0.322591838,IED_O1
2.951950856,7.500999795,6.19943552,7.299050844,4.329047937,IED_AF3
3.925561558,9.203551132,7.018062185,6.300745979,3.708971956,IED_AF4
2.412576093,3.258796824,2.368417504,3.238856582,1.832705812,IED_T7
1.792969418,7.73247244,3.019794439,3.371531827,4.127356782,IED_T8
0.789023937,0.386929834,0.306400473,0.494475827,0.407686104,IED_O1
4.274848553,12.30161102,4.96561696,6.611638887,4.721559293,IED_AF3
6.554106789,15.993375,5.495120558,6.227660634,3.256345146,IED_AF4
3.027260354,3.99494379,2.937949314,3.710680308,1.605487191,IED_T7
2.978918333,8.436668032,3.333895009,3.814626347,2.836950633,IED_T8
0.585292389,0.249678399,0.451933096,0.334589815,0.35640345,IED_O1
12.96865344,20.1362978,10.12812872,3.913368397,3.63213135,IED_AF3
13.72660451,26.00472928,10.30002621,3.425723845,2.592773364,IED_AF4
1.946149465,7.331670961,3.432113126,1.702326878,1.557852794,IED_T7
2.254800498,14.0987877,8.38149977,2.644925644,2.319986683,IED_T8
0.431036242,0.521851058,0.522892801,0.21464593,0.283384438,IED_O1
20.52177688,18.51885152,14.35174904,3.895764765,2.830323386,IED_AF3
22.55138885,26.236102,17.15831336,3.143440152,2.79506574,IED_AF4
1.85471246,7.508293391,5.315745459,1.215903566,1.330418959,IED_T7
1.429906096,13.71398045,11.67877518,2.972306177,2.588873395,IED_T8
0.19784593,0.68468724,0.394303779,0.209149957,0.335581468,IED_O1
30.89858452,9.779839049,8.167722239,4.070371147,1.950907206,IED_AF3
36.1292711,15.20665914,10.61851534,3.79519539,2.407924553,IED_AF4
2.438740641,2.620370768,2.741122858,1.482927495,1.145253386,IED_T7
2.954321943,6.787800046,6.087507969,3.328166766,2.389984807,IED_T8
0.335594961,0.401642803,0.17812023,0.39415258,0.326231257,IED_O1
39.24101703,7.924968407,8.898081092,6.424064648,3.229539177,IED_AF3
53.6908516,12.66249424,7.302876269,6.132386561,2.829714899,IED_AF4
1.542119026,2.495045747,1.833437585,1.929626087,1.927286431,IED_T7
1.900183611,6.583014208,3.954789717,5.238236935,3.031359543,IED_T8
0.420905919,0.194984084,0.404940965,0.479791312,0.298193035,IED_O1
16.00283298,5.515230532,7.713814109,5.322815671,3.662825323,IED_AF3
21.74603419,8.281278899,7.835090681,5.582664463,2.990692392,IED_AF4
0.523182401,3.520418124,2.388241257,2.389628897,1.842310858,IED_T7
2.483572413,7.888416421,5.645929249,4.894055963,2.803904399,IED_T8
0.48561607,0.264568844,0.657990546,0.480878993,0.271776978,IED_O1
5.346021618,7.22229672,5.507780884,4.075173307,3.303221717,IED_AF3
3.143598121,7.337484219,5.789862004,3.172839953,1.80334476,IED_AF4
0.3044539,4.455321323,2.136849594,1.577959718,1.131092066,IED_T7
2.550480636,7.442333259,4.443385213,2.883312729,1.683623673,IED_T8
0.42770343,0.347312536,0.393589895,0.322569663,0.215043296,IED_O1
23.78563701,9.178719873,11.53775611,5.097714618,7.923694724,IED_AF3
5.158137113,11.11270402,6.579171134,1.730436916,2.889465721,IED_AF4
0.227541428,3.510301432,2.777192894,0.74306292,1.041110758,IED_T7
1.815339262,6.270584898,4.776234324,2.385877782,1.792777053,IED_T8
0.232826058,0.260331007,0.318313115,0.223836238,0.317742469,IED_O1
17.44958118,8.398425082,11.9581702,9.275033061,9.036255852,IED_AF3
4.675574469,9.170814155,5.787571104,3.960587705,3.474888599,IED_AF4
0.433279952,2.554311153,2.218599754,0.643380989,1.062108804,IED_T7
1.065502363,6.612520258,5.46500677,3.274248108,2.455852706,IED_T8
0.304950395,0.304978346,0.372547623,0.226514882,0.374705941,IED_O1
4.736529916,7.865481586,5.655361303,9.422790355,5.613208742,IED_AF3
4.121255892,6.013106319,2.835878161,4.277307555,3.229520225,IED_AF4
0.760119742,2.444726418,0.693646328,0.885719501,1.492732568,IED_T7
1.696897623,5.307991574,3.89922722,3.080238821,2.620653099,IED_T8
0.429778524,0.408395219,0.582709269,0.25722804,0.342125514,IED_O1
5.538233039,8.188855903,4.370816358,4.360573683,5.572946166,IED_AF3
5.780362816,6.987414471,1.885080358,3.137874504,3.025186087,IED_AF4
1.581287022,2.33137401,1.174911562,0.934781369,1.314360099,IED_T7
2.158686748,5.341749237,2.326812193,1.9964136,2.29698717,IED_T8
0.486989894,0.492544258,0.560854252,0.259236879,0.320826046,IED_O1
8.677181424,8.24488436,3.092450931,3.101103613,4.890649912,IED_AF3
6.489459084,6.220052902,1.344190919,2.154168489,2.335523545,IED_AF4
2.208274478,3.252447497,1.543356971,0.548206314,0.996802557,IED_T7
2.202957856,4.374523492,1.348331778,1.10649656,2.237743003,IED_T8
0.415266786,0.595706251,0.296418457,0.215084791,0.26774338,IED_O1
3.844472419,4.825849561,7.04803232,6.170312136,3.52268993,IED_AF3
2.316322089,4.474390717,4.214992086,3.683013868,2.47344366,IED_AF4
1.630002227,2.625489236,1.549616008,1.651905062,1.167373601,IED_T7
2.335456014,4.983586808,3.216340038,2.642628428,2.175550985,IED_T8
0.25957118,0.39474514,0.26855992,0.216938467,0.243513323,IED_O1
1.720211007,2.932408267,9.695640357,6.414816276,4.192586528,IED_AF3
1.481977167,4.578502516,8.583977111,5.914039494,3.283282255,IED_AF4
1.648223438,1.272818653,2.517780231,2.519782349,1.431835987,IED_T7
2.087787771,5.833057317,8.696535539,5.174425167,2.760398662,IED_T8
0.295772837,0.461553744,0.347104016,0.262018013,0.314029154,IED_O1
1.785775407,4.56163107,8.412058048,6.301491308,4.106686201,IED_AF3
1.796273921,5.691296437,9.790455701,5.439422831,2.908368646,IED_AF4
2.150881272,2.600996691,2.139970119,1.573207428,1.573214098,IED_T7
0.828884778,3.744899459,8.380981182,4.425153625,3.139937454,IED_T8
0.266967514,0.573611188,0.304940003,0.316737205,0.370658456,IED_O1
6.501074525,6.536569442,5.8027482,8.675246675,3.463389462,IED_AF3
4.33472019,7.36634559,7.96728484,7.207936643,2.693278732,IED_AF4
1.266717958,3.28453143,2.500814852,2.362848432,1.754682923,IED_T7
1.116298771,2.972421039,5.021850686,7.106401831,2.647917805,IED_T8
0.435087882,0.421947247,0.126936791,0.313832109,0.355342695,IED_O1
10.15753524,5.908484526,6.810109923,6.79979824,4.012384183,IED_AF3
6.332846727,5.489913973,5.556211684,6.837446237,2.44508446,IED_AF4
1.350932081,0.916952761,1.798456699,2.14838207,1.840143244,IED_T7
1.465134906,3.086664144,3.436945811,7.539639522,2.729997325,IED_T8
0.711826366,0.455709547,0.191449959,0.328399741,0.412676902,IED_O1
4.20012023,4.088045498,3.430381215,3.545669219,3.81769994,IED_AF3
4.003912894,4.140361311,1.71613694,3.333487348,2.452477132,IED_AF4
3.041381386,1.058368947,1.606041907,1.205814829,1.828223113,IED_T7
1.498282134,2.519972307,1.478586881,3.608784272,2.962655402,IED_T8
0.654630946,0.332366408,0.199723924,0.240242613,0.384393253,IED_O1
3.349187374,5.797616544,5.984918707,5.237390154,4.208179133,IED_AF3
3.920675761,7.525674668,3.61047009,2.193632206,3.202956516,IED_AF4
3.299367683,1.504151776,2.78722671,1.609243784,1.797584686,IED_T7
2.019948157,3.901301116,3.373377964,1.871040546,2.70486979,IED_T8
0.725664891,0.48574535,0.42184645,0.324232169,0.383701383,IED_O1
