Theta, Alpha, Low_beta, High_beta, Gamma, Channel
2.821434586,4.302061357,2.897568455,3.072201437,2.130921756,IED_T8
0.467923899,0.559315927,0.320208675,0.296651646,0.315243539,IED_O1
3.373718831,5.324823689,6.237097421,4.994178109,6.338019416,IED_AF3
2.198079122,7.297839531,8.233495441,3.727552168,2.640504548,IED_AF4
0.831956213,1.62643115,1.524580101,0.908098692,1.426536185,IED_T7
3.575753019,4.329992373,4.687676647,3.558233048,3.048448552,IED_T8
0.657552107,0.521095161,0.600281639,0.484371371,0.293725592,IED_O1
3.625397272,3.31427301,6.861411077,7.127604153,5.266209539,IED_AF3
1.736092047,4.916770067,6.264849892,5.872343675,3.698835208,IED_AF4
1.193288424,1.768987259,1.65219864,1.586534211,1.700648572,IED_T7
2.406615317,3.578213522,4.488225191,4.717983114,3.977525772,IED_T8
0.579062369,0.303273293,0.674137075,0.406844143,0.429974708,IED_O1
2.823855264,2.470320812,7.247040868,6.898943072,3.184120333,IED_AF3
1.678719813,4.081427641,6.070975147,5.215405557,2.754405989,IED_AF4
1.782171617,2.127041025,1.954662398,1.931603516,1.435428392,IED_T7
2.934884583,3.376512329,5.873303945,3.953716468,3.289364456,IED_T8
0.496204013,0.276452758,0.485940366,0.311295629,0.460585701,IED_O1
1.023536247,4.014596673,4.984380529,6.676965648,2.648006798,IED_AF3
1.516036745,4.21179857,3.858917598,3.887350974,2.536434509,IED_AF4
1.41543507,1.769427701,1.441575955,1.281659834,1.66374679,IED_T7
3.322813067,3.089528489,3.154273442,3.00803555,3.087954973,IED_T8
0.31292378,0.210010475,0.215653945,0.23007505,0.315440721,IED_O1
0.99366603,3.769001858,3.553940072,4.609265106,3.453805604,IED_AF3
1.57458718,4.177080615,4.010266862,2.684213398,2.348530906,IED_AF4
0.920683561,1.358438303,0.707525547,1.153539906,1.694605751,IED_T7
3.631674494,2.880301131,1.656544559,2.562881694,2.307839273,IED_T8
0.247355006,0.194596955,0.210038249,0.21319936,0.257002208,IED_O1
2.039455166,2.177676648,3.643679519,4.889385804,3.838591169,IED_AF3
3.022381345,3.14435577,4.086609786,3.69171924,2.351597323,IED_AF4
1.126373949,0.879110253,0.5557515,1.749188177,1.565359695,IED_T7
4.449917813,2.711657834,1.324487026,3.13714693,1.72147973,IED_T8
0.4846384,0.250233834,0.303919386,0.40033534,0.362757854,IED_O1
3.43339893,4.279627135,5.937089759,4.52903806,3.602705845,IED_AF3
3.777287329,5.087595622,4.419985316,2.892892446,2.309538592,IED_AF4
1.642080772,1.452479498,0.772744348,1.833287006,1.301122663,IED_T7
5.002895944,2.055724551,2.552753174,3.038076669,1.838182656,IED_T8
0.715564886,0.486773579,0.110099309,0.58356624,0.35051731,IED_O1
7.680726024,7.494669767,5.038269278,4.954386061,4.577636369,IED_AF3
2.93982402,9.886479933,3.171153803,4.455815932,2.644913635,IED_AF4
1.494626679,3.328022397,1.172976979,2.217646909,1.314273359,IED_T7
6.163395581,3.853373838,2.087556295,4.602010117,2.207429973,IED_T8
0.551003392,0.514040861,0.091887207,0.562653919,0.294200661,IED_O1
6.087132333,7.52097548,5.183183746,6.71395979,6.348504701,IED_AF3
2.580628973,6.449623923,3.871359727,7.90757281,3.131860035,IED_AF4
1.567257069,2.19842289,1.943835442,1.979029122,1.671847042,IED_T7
2.702433825,4.802991917,1.79933395,6.275743776,2.305805866,IED_T8
0.279556096,0.382619362,0.283310449,0.476769253,0.285039781,IED_O1
2.063445711,14.15202427,7.385350189,8.684291339,5.8999986,IED_AF3
2.320741767,10.69895162,6.726903508,5.179909945,2.731999202,IED_AF4
1.508596558,2.400453802,2.68661298,1.735291541,1.640536717,IED_T7
1.623156264,3.826065906,2.328696913,3.501361305,2.060152153,IED_T8
0.219106558,0.605383759,0.28976187,0.388381718,0.353051264,IED_O1
2.534547972,16.67809557,8.550296922,9.322541332,5.488977199,IED_AF3
2.36887605,13.59467803,5.686639959,3.103646867,2.759960689,IED_AF4
1.44567183,2.976575601,1.719633326,0.866591797,1.264429502,IED_T7
3.20322253,4.7218898,3.323937549,2.520873361,2.392961121,IED_T8
0.333629652,0.692542863,0.281976695,0.239598251,0.399353921,IED_O1
3.311230742,14.35885225,8.994482724,16.12071085,11.09102342,IED_AF3
1.602283069,11.56364439,5.837064467,6.00521449,5.122405786,IED_AF4
1.426776611,2.634831852,0.974208954,1.94321979,1.479536448,IED_T7
3.856555,7.014857433,4.046799001,3.412888214,2.524562071,IED_T8
0.340124812,0.682986937,0.278112328,0.279179387,0.38028178,IED_O1
3.838480551,10.76449238,4.878048308,11.12438164,8.086011624,IED_AF3
3.090416728,9.980131627,3.870201307,5.416157173,4.014653546,IED_AF4
1.638847863,3.08311008,1.448556046,2.155428918,1.679472944,IED_T7
3.822584344,7.853873429,3.444828597,3.357481893,2.316293815,IED_T8
0.22859147,0.490684231,0.359524271,0.393994184,0.354796677,IED_O1
8.215240894,7.16359679,10.62183478,4.735017323,4.220150291,IED_AF3
10.39759029,7.445004943,10.81527399,4.698993117,3.347999673,IED_AF4
1.699076818,2.611423537,5.629184996,1.468165448,2.335494216,IED_T7
3.729579873,4.828541747,6.248295731,2.601745889,3.482519421,IED_T8
0.134907445,0.662307082,0.478493364,0.435891852,0.298649537,IED_O1
5.633863717,7.629622724,31.77295434,6.21165248,6.778577456,IED_AF3
6.56207045,6.576393208,32.37428556,5.275928932,4.115480127,IED_AF4
2.940372468,2.848295312,9.965649362,2.079462693,2.30406591,IED_T7
2.453276649,4.757560437,22.39140586,2.054915165,3.977973684,IED_T8
0.278186652,0.628148677,0.582009545,0.334285382,0.279355415,IED_O1
6.091872374,6.831645545,27.77873088,10.94163793,11.34072121,IED_AF3
5.147666526,6.686725825,31.22464118,8.048476447,4.969643749,IED_AF4
34.81306918,3.945637553,10.61536839,5.266692267,3.20609263,IED_T7
2.024736391,5.914999891,21.11047743,3.013995733,3.693358534,IED_T8
1.951141606,0.530144203,0.586679059,0.299577305,0.398585259,IED_O1
7.575621827,10.25879349,28.05202054,12.20303238,8.986051566,IED_AF3
6.607225446,11.18094852,31.10489215,11.25315465,5.903774811,IED_AF4
41.52411729,5.507181087,11.83292513,6.070052531,3.873706891,IED_T7
1.810451906,8.897604614,17.75670215,6.549489198,4.74931501,IED_T8
2.745809411,0.644276324,0.517919807,0.343949457,0.321293156,IED_O1
4.525620195,22.99206503,38.21059189,12.53689513,7.116020769,IED_AF3
4.788217504,27.24843963,43.09144321,12.73702437,5.888920971,IED_AF4
4.774129571,6.224433403,9.367301775,3.857852772,3.119354665,IED_T7
2.632697138,15.42454121,22.81387051,8.00932708,4.893011044,IED_T8
0.550203686,0.692606422,0.568163833,0.31600499,0.31629034,IED_O1
2.827389052,28.8674171,23.33804109,13.03369636,7.374387369,IED_AF3
3.183908421,29.85590896,24.5107802,10.8610035,6.681080964,IED_AF4
2.254448182,6.614734085,3.351929082,2.956246827,3.097186691,IED_T7
3.61129151,18.74405149,11.85312654,7.878577895,5.165312526,IED_T8
0.402228573,0.637737632,0.375339874,0.317159306,0.380769659,IED_O1
3.07621059,16.97774229,20.24432083,7.819686716,4.896667212,IED_AF3
4.707524393,16.23462909,16.66367725,6.917061868,5.298975712,IED_AF4
2.332175403,4.459110626,4.069815471,2.033281009,2.394654301,IED_T7
6.057805973,11.32272386,11.00012963,5.692895634,3.732968504,IED_T8
0.3356284,0.330121686,0.65206362,0.372918247,0.310781075,IED_O1
2.465721459,9.158628011,28.72364189,6.396272569,4.826207039,IED_AF3
3.851206034,8.882998386,25.04425904,6.427222697,5.11265213,IED_AF4
1.963923824,4.131284574,6.857909587,1.946170499,2.520659529,IED_T7
10.8779125,9.27388101,21.71371641,4.752568925,4.633361229,IED_T8
0.294770256,0.409960932,0.613193454,0.308871875,0.409434585,IED_O1
3.163903903,11.37895735,35.68402378,8.443691736,6.258904391,IED_AF3
5.769966934,11.11221149,32.56305983,7.205819456,5.502288725,IED_AF4
4.284435451,6.733231057,9.852354526,2.934876412,3.099987489,IED_T7
9.837237987,9.380944996,30.86128389,6.263260723,6.17105039,IED_T8
0.293888576,0.727739154,0.679066593,0.50091718,0.407081851,IED_O1
3.70579693,11.16685744,53.51711283,10.29659307,6.357270625,IED_AF3
6.527223704,10.73505894,50.56934614,7.570281507,6.108583089,IED_AF4
7.631619631,6.718131022,17.26498235,3.628854489,3.208177164,IED_T7
6.060986329,8.265647472,43.60041673,7.643638586,6.097290055,IED_T8
0.451372868,0.349104038,1.388849263,0.396509125,0.398534432,IED_O1
1.595653201,7.288643651,56.40535941,11.13223761,8.061411955,IED_AF3
3.078611114,6.454699411,53.5873871,6.578355433,7.384252599,IED_AF4
3.191571698,2.254035268,18.13617835,3.145729654,3.508504674,IED_T7
7.009840304,5.86714127,40.13094004,5.918908431,6.24338957,IED_T8
0.297597163,0.466194819,1.365673041,0.357724989,0.372392415,IED_O1
1.619941306,19.19908773,43.44178218,6.063636014,9.031918362,IED_AF3
2.133562582,15.96221962,39.94636525,5.327989709,4.368302999,IED_AF4
2.168089656,3.171078029,9.292096233,1.953693391,2.435370952,IED_T7
4.438312854,11.99793727,32.2500802,4.355263594,4.904045016,IED_T8
0.262286654,0.680944955,0.883798927,0.368307654,0.310738047,IED_O1
3.105416344,28.4969358,29.428006,5.7792014,8.86743691,IED_AF3
2.473494817,26.38329476,30.48940016,6.765594338,4.592145696,IED_AF4
3.835682484,5.270078656,8.080219085,3.596045613,1.710592617,IED_T7
1.341441014,19.59298707,26.2300508,4.460311144,4.061073215,IED_T8
0.321037885,0.620437238,0.874562597,0.511232276,0.432845496,IED_O1
8.330696345,31.68256529,16.95653494,9.350982592,11.02222275,IED_AF3
6.535829112,26.70416948,19.55678586,6.119128758,6.06751642,IED_AF4
5.149527356,5.836165436,5.336289858,3.058516986,1.650041182,IED_T7
4.61373251,21.78190757,13.93434446,3.48637786,4.261518653,IED_T8
0.339428493,0.444972586,0.453817133,0.593282815,0.421345643,IED_O1
5.877999552,28.16359081,31.6976233,11.57204827,10.50274586,IED_AF3
5.247602811,24.09060693,32.4925442,6.779196151,7.717460534,IED_AF4
4.696743791,5.602166463,5.903617456,2.180014953,2.455800534,IED_T7
7.08508138,21.56650261,18.80915435,4.442355236,6.736377213,IED_T8
0.800324284,0.328414948,0.169817333,0.361804663,0.28135921,IED_O1
3.009008917,16.75635276,63.49548939,10.61062191,11.14880825,IED_AF3
4.342860258,15.06564598,64.96146601,8.018238143,8.243774195,IED_AF4
3.778213484,4.634459758,14.20197395,2.989710556,3.331384981,IED_T7
2.465458659,11.17990985,40.78344227,5.401208198,7.703210067,IED_T8
0.612789879,0.56514881,0.503563911,0.219365014,0.335413709,IED_O1
4.035847081,11.11282196,101.6865858,10.64649212,13.87846642,IED_AF3
6.646774661,14.44738764,119.1969727,7.879711007,11.80941081,IED_AF4
5.219492858,4.217455035,35.93743332,4.189535559,5.212125297,IED_T7
1.797741019,7.608045804,75.16019105,5.820275502,10.74688175,IED_T8
0.744414954,0.763069415,1.989292613,0.248023073,0.496843141,IED_O1
4.65298414,28.92249457,86.84229391,10.85645831,11.83504017,IED_AF3
4.325665136,27.234452,98.78659305,7.911641591,10.4358545,IED_AF4
3.5062039,5.971005623,31.23793016,3.295951738,5.170957889,IED_T7
1.83559833,14.54550173,63.58184122,7.08045482,9.295754811,IED_T8
0.369667181,0.459857867,2.129972436,0.460320049,0.531556887,IED_O1
6.948258968,29.46164628,76.70678449,19.85665111,12.71006557,IED_AF3
3.958598716,29.37333265,93.00372578,19.88435357,11.48966738,IED_AF4
2.009447569,8.113921691,31.33746191,6.173403906,6.206064112,IED_T7
3.999698092,22.23890724,62.11414834,13.45147957,10.1657904,IED_T8
0.199876985,0.393930242,1.311141005,0.642455809,0.577753141,IED_O1
5.389056691,27.83940474,38.48779233,13.21644676,8.21548501,IED_AF3
4.936493508,29.45701241,52.18203691,14.63380709,6.598298975,IED_AF4
2.958161459,7.276169451,18.68008911,5.506782249,3.396479436,IED_T7
5.251016109,26.56529032,42.38005282,9.283822822,6.073552343,IED_T8
0.198499098,0.834848882,0.723658533,0.440504763,0.446758259,IED_O1
7.288199829,14.46258551,18.30161316,8.125890533,6.121513106,IED_AF3
6.521064592,16.88947646,25.76825836,7.302166286,4.512488749,IED_AF4
4.205193366,4.413216623,7.049449962,3.530352659,1.942891903,IED_T7
4.316685554,18.33211079,20.82527139,5.589327,4.3367708,IED_T8
0.464726776,1.089531501,0.576359707,0.291693575,0.448469031,IED_O1
6.701748653,15.48824956,24.53072344,7.604457488,5.586799401,IED_AF3
8.12838404,18.25151754,26.79132442,5.318159486,3.926165575,IED_AF4
4.289658309,3.575618046,5.662855558,3.1245699,1.735354595,IED_T7
3.542333972,15.40708561,15.35106657,4.197770381,3.74130489,IED_T8
0.611958223,0.537546081,0.645262832,0.255115834,0.261691959,IED_O1
5.742009035,36.97947738,37.22600442,9.979572166,5.063794259,IED_AF3
6.530331836,40.14036342,41.05077382,5.794651855,3.610478186,IED_AF4
4.408278745,5.440179776,6.337092265,3.335781092,1.86330421,IED_T7
2.117712584,25.50111714,27.16340369,3.941829997,4.014663837,IED_T8
0.398768812,0.328395908,0.39443211,0.226280307,0.277625739,IED_O1
2.813280501,26.95892206,15.83669334,7.250736974,6.25180159,IED_AF3
3.863856021,29.97291006,16.75967065,5.13576107,4.271185364,IED_AF4
2.275965142,5.485777122,2.680822317,2.825002063,2.590436636,IED_T7
3.496170559,19.61682052,12.50972636,6.452596652,3.906773211,IED_T8
0.237646656,0.17973429,0.196371039,0.485496952,0.408373068,IED_O1
2.536993839,10.88509975,5.564277427,6.578729095,5.124532731,IED_AF3
4.709475018,14.09926316,5.611843587,6.266184571,3.152951332,IED_AF4
2.178717304,3.805095919,2.342848923,3.927152531,2.947898569,IED_T7
4.60111801,10.98942747,5.693911299,7.776505733,3.056423506,IED_T8
0.403649707,0.239676064,0.346538417,0.824069052,0.381485154,IED_O1
1.30755844,22.80555917,10.7786486,5.611818809,5.256455879,IED_AF3
2.37126795,25.39452072,9.471221753,4.829369416,2.877509585,IED_AF4
3.336039111,7.925961406,3.960663678,3.481195388,2.028868138,IED_T7
2.199560865,16.78081497,9.299336433,4.949521772,3.751146406,IED_T8
1.032233013,0.804614233,0.831901989,0.534922304,0.26166239,IED_O1
2.091781685,37.28870525,9.043133564,6.108932874,6.460533778,IED_AF3
2.456069412,33.66780464,9.251314929,6.185580627,4.021844455,IED_AF4
4.629461455,8.608631344,3.540210917,2.618375079,1.569158457,IED_T7
2.217372076,20.09861133,7.572627543,3.59597733,4.15188976,IED_T8
0.753138969,0.827486157,0.723934009,0.381754341,0.165283681,IED_O1
