-43.8699350578585,-87.1485995093877,5.81925988688243,2.8079298616232,0.470801532693735,
-13.2639902054664,-2.32131955628603,1.14620111115668,1.75482949433599,2.69180944412875,
-12.9021984518037,-5.13466270093569,6.92406518355393,0.514623739034679,1.64017411639441,
-10.9524452600888,-5.46569078686289,1.68039422173636,2.22506251709889,0.353269807773374,
-10.8602511232481,-6.33269451497615,1.13604290912206,4.63529229945053,0.860283349243358,
-17.3146464296969,-8.75159132242477,0.808273702394423,2.90407538673309,0.121142487506945,
-5.71454684059724,-14.3731432273839,-1.45178793353697,0.949954786854339,2.31472227873452,
-6.2561736138717,-9.17779681758631,4.46501270954468,2.20981856463404,1.91506312701433,
-7.58139283862056,-8.869217273684,2.27780017692938,3.13615953414741,1.34211898651385,
-11.7470115092643,-20.8040027261803,-0.69728833489491,1.70398053751605,1.9613719149799,
-16.297701104172,-16.800121987126,4.05845107711986,3.06411951361163,2.05801656011641,
-20.3221505485683,-6.94512946589231,6.14629444087497,5.89968927633677,1.77828534909094,
-20.2737601526704,-14.9960349262607,1.40849654472962,7.38327796528821,1.74737215880264,
-13.2616478609055,-7.75651001631397,0.98192136976046,6.50317303750984,1.30287700409853,
-7.10338801864396,-5.31186901806768,0.786708201965868,3.4319483482555,1.63292274406752,
-4.68165891673199,-5.33309185136824,-0.0891440720263027,3.13878466670322,1.16475026606809,
-5.61629947816316,-4.6980593424702,-0.226108006811306,2.44503127779964,1.45628038750358,
-6.76296089070459,-7.24746493195532,-1.6065542166344,1.14728785747309,2.04336200193823,
-9.50108493053916,-8.14416732751917,-1.81481888072055,1.12259619102026,0.88165531943376,
-14.3010734990512,-6.81789581454318,-0.868355908473913,0.95647020124712,0.123891043640346,
-6.74202761647385,-4.93863052899034,0.616735680807363,1.72200855033367,1.45452112690408,
-3.95356933050355,-5.72992112243873,1.37898832214044,2.21964644030841,1.14658990920649,
-8.02339719077428,-5.1841662193159,2.32309845867471,1.80025129382823,0.725484505422968,
-6.26036088475416,-6.03104932165496,0.963950371856463,1.95722908407696,1.91583971824506,
-7.16947089361525,-5.99096533880931,2.35546660673414,0.971612199387176,1.63614404453779,
-5.09110117046762,-5.18525959064486,2.29925679519675,1.50386607113509,1.42889097372565,
-4.47401987904275,-6.99907667388666,1.86295526623454,1.98634105954574,2.14790550099355,
-6.23271322281834,-14.58997584137,3.73148867423948,3.15944366758282,2.31496827169088,
-11.5217936055022,-54.9594411337789,-0.00144034261335243,0.362864394837526,3.09852438591986,
-12.5470727309601,-42.0179493792728,-1.23830377760738,1.19158911794125,2.17273616478179,
